Figure_2A | d_inf (dimensionless),Figure_2A | V (millivolt)
0.403878,-7.92
0.404199,-7.91
0.40452,-7.9
0.404841,-7.89
0.405163,-7.88
0.405484,-7.87
0.405805,-7.86
0.406127,-7.85
0.406449,-7.84
0.40677,-7.83
0.407092,-7.82
0.407414,-7.81
0.407736,-7.8
0.408058,-7.79
0.40838,-7.78
0.408702,-7.77
0.409024,-7.76
0.409347,-7.75
0.409669,-7.74
0.409992,-7.73
0.410314,-7.72
0.410637,-7.71
0.41096,-7.7
0.411282,-7.69
0.411605,-7.68
0.411928,-7.67
0.412251,-7.66
0.412574,-7.65
0.412898,-7.64
0.413221,-7.63
0.413544,-7.62
0.413867,-7.61
0.414191,-7.6
0.414515,-7.59
0.414838,-7.58
0.415162,-7.57
0.415486,-7.56
0.415809,-7.55
0.416133,-7.54
0.416457,-7.53
0.416781,-7.52
0.417106,-7.51
0.41743,-7.5
0.417754,-7.49
0.418078,-7.48
0.418403,-7.47
0.418727,-7.46
0.419052,-7.45
0.419377,-7.44
0.419701,-7.43
0.420026,-7.42
0.420351,-7.41
0.420676,-7.4
0.421001,-7.39
0.421326,-7.38
0.421651,-7.37
0.421976,-7.36
0.422301,-7.35
0.422627,-7.34
0.422952,-7.33
0.423277,-7.32
0.423603,-7.31
0.423929,-7.3
0.424254,-7.29
0.42458,-7.28
0.424906,-7.27
0.425232,-7.26
0.425557,-7.25
0.425883,-7.24
0.42621,-7.23
0.426536,-7.22
0.426862,-7.21
0.427188,-7.2
0.427514,-7.19
0.427841,-7.18
0.428167,-7.17
0.428494,-7.16
0.42882,-7.15
0.429147,-7.14
0.429473,-7.13
0.4298,-7.12
0.430127,-7.11
0.430454,-7.1
0.430781,-7.09
0.431108,-7.08
0.431435,-7.07
0.431762,-7.06
0.432089,-7.05
0.432416,-7.04
0.432743,-7.03
0.433071,-7.02
0.433398,-7.01
0.433726,-7
0.434053,-6.99
0.434381,-6.98
0.434708,-6.97
0.435036,-6.96
0.435364,-6.95
0.435691,-6.94
0.436019,-6.93
0.436347,-6.92
0.436675,-6.91
0.437003,-6.9
0.437331,-6.89
0.437659,-6.88
0.437988,-6.87
0.438316,-6.86
0.438644,-6.85
0.438972,-6.84
0.439301,-6.83
0.439629,-6.82
0.439958,-6.81
0.440286,-6.8
0.440615,-6.79
0.440944,-6.78
0.441272,-6.77
0.441601,-6.76
0.44193,-6.75
0.442259,-6.74
0.442588,-6.73
0.442917,-6.72
0.443246,-6.71
0.443575,-6.7
0.443904,-6.69
0.444233,-6.68
0.444562,-6.67
0.444891,-6.66
0.445221,-6.65
0.44555,-6.64
0.44588,-6.63
0.446209,-6.62
0.446538,-6.61
0.446868,-6.6
0.447198,-6.59
0.447527,-6.58
0.447857,-6.57
0.448187,-6.56
0.448516,-6.55
0.448846,-6.54
0.449176,-6.53
0.449506,-6.52
0.449836,-6.51
0.450166,-6.5
0.450496,-6.49
0.450826,-6.48
0.451156,-6.47
0.451486,-6.46
0.451817,-6.45
0.452147,-6.44
0.452477,-6.43
0.452808,-6.42
0.453138,-6.41
0.453468,-6.4
0.453799,-6.39
0.454129,-6.38
0.45446,-6.37
0.45479,-6.36
0.455121,-6.35
0.455452,-6.34
0.455782,-6.33
0.456113,-6.32
0.456444,-6.31
0.456775,-6.3
0.457106,-6.29
0.457437,-6.28
0.457768,-6.27
0.458099,-6.26
0.45843,-6.25
0.458761,-6.24
0.459092,-6.23
0.459423,-6.22
0.459754,-6.21
0.460085,-6.2
0.460416,-6.19
0.460748,-6.18
0.461079,-6.17
0.46141,-6.16
0.461742,-6.15
0.462073,-6.14
0.462404,-6.13
0.462736,-6.12
0.463067,-6.11
0.463399,-6.1
0.46373,-6.09
0.464062,-6.08
0.464394,-6.07
0.464725,-6.06
0.465057,-6.05
0.465389,-6.04
0.465721,-6.03
0.466052,-6.02
0.466384,-6.01
0.466716,-6
0.467048,-5.99
0.46738,-5.98
0.467712,-5.97
0.468044,-5.96
0.468376,-5.95
0.468708,-5.94
0.46904,-5.93
0.469372,-5.92
0.469704,-5.91
0.470036,-5.9
0.470368,-5.89
0.4707,-5.88
0.471032,-5.87
0.471365,-5.86
0.471697,-5.85
0.472029,-5.84
0.472362,-5.83
0.472694,-5.82
0.473026,-5.81
0.473359,-5.8
0.473691,-5.79
0.474023,-5.78
0.474356,-5.77
0.474688,-5.76
0.475021,-5.75
0.475353,-5.74
0.475686,-5.73
0.476018,-5.72
0.476351,-5.71
0.476684,-5.7
0.477016,-5.69
0.477349,-5.68
0.477682,-5.67
0.478014,-5.66
0.478347,-5.65
0.47868,-5.64
0.479012,-5.63
0.479345,-5.62
0.479678,-5.61
0.480011,-5.6
0.480343,-5.59
0.480676,-5.58
0.481009,-5.57
0.481342,-5.56
0.481675,-5.55
0.482008,-5.54
0.482341,-5.53
0.482674,-5.52
0.483007,-5.51
0.48334,-5.5
0.483672,-5.49
0.484005,-5.48
0.484338,-5.47
0.484671,-5.46
0.485004,-5.45
0.485338,-5.44
0.485671,-5.43
0.486004,-5.42
0.486337,-5.41
0.48667,-5.4
0.487003,-5.39
0.487336,-5.38
0.487669,-5.37
0.488002,-5.36
0.488335,-5.35
0.488669,-5.34
0.489002,-5.33
0.489335,-5.32
0.489668,-5.31
0.490001,-5.3
0.490335,-5.29
0.490668,-5.28
0.491001,-5.27
0.491334,-5.26
0.491667,-5.25
0.492001,-5.24
0.492334,-5.23
0.492667,-5.22
0.493,-5.21
0.493334,-5.2
0.493667,-5.19
0.494,-5.18
0.494334,-5.17
0.494667,-5.16
0.495,-5.15
0.495333,-5.14
0.495667,-5.13
0.496,-5.12
0.496333,-5.11
0.496667,-5.1
0.497,-5.09
0.497333,-5.08
0.497667,-5.07
0.498,-5.06
0.498333,-5.05
0.498667,-5.04
0.499,-5.03
0.499333,-5.02
0.499667,-5.01
0.5,-5
0.500333,-4.99
0.500667,-4.98
0.501,-4.97
0.501333,-4.96
0.501667,-4.95
0.502,-4.94
0.502333,-4.93
0.502667,-4.92
0.503,-4.91
0.503333,-4.9
0.503667,-4.89
0.504,-4.88
0.504333,-4.87
0.504667,-4.86
0.505,-4.85
0.505333,-4.84
0.505666,-4.83
0.506,-4.82
0.506333,-4.81
0.506666,-4.8
0.507,-4.79
0.507333,-4.78
0.507666,-4.77
0.507999,-4.76
0.508333,-4.75
0.508666,-4.74
0.508999,-4.73
0.509332,-4.72
0.509665,-4.71
0.509999,-4.7
0.510332,-4.69
0.510665,-4.68
0.510998,-4.67
0.511331,-4.66
0.511665,-4.65
0.511998,-4.64
0.512331,-4.63
0.512664,-4.62
0.512997,-4.61
0.51333,-4.6
0.513663,-4.59
0.513996,-4.58
0.514329,-4.57
0.514662,-4.56
0.514996,-4.55
0.515329,-4.54
0.515662,-4.53
0.515995,-4.52
0.516328,-4.51
0.51666,-4.5
0.516993,-4.49
0.517326,-4.48
0.517659,-4.47
0.517992,-4.46
0.518325,-4.45
0.518658,-4.44
0.518991,-4.43
0.519324,-4.42
0.519657,-4.41
0.519989,-4.4
0.520322,-4.39
0.520655,-4.38
0.520988,-4.37
0.52132,-4.36
0.521653,-4.35
0.521986,-4.34
0.522318,-4.33
0.522651,-4.32
0.522984,-4.31
0.523316,-4.3
0.523649,-4.29
0.523982,-4.28
0.524314,-4.27
0.524647,-4.26
0.524979,-4.25
0.525312,-4.24
0.525644,-4.23
0.525977,-4.22
0.526309,-4.21
0.526641,-4.2
0.526974,-4.19
0.527306,-4.18
0.527638,-4.17
0.527971,-4.16
0.528303,-4.15
0.528635,-4.14
0.528968,-4.13
0.5293,-4.12
0.529632,-4.11
0.529964,-4.1
0.530296,-4.09
0.530628,-4.08
0.53096,-4.07
0.531292,-4.06
0.531624,-4.05
0.531956,-4.04
0.532288,-4.03
0.53262,-4.02
0.532952,-4.01
0.533284,-4
0.533616,-3.99
0.533948,-3.98
0.534279,-3.97
0.534611,-3.96
0.534943,-3.95
0.535275,-3.94
0.535606,-3.93
0.535938,-3.92
0.53627,-3.91
0.536601,-3.9
0.536933,-3.89
0.537264,-3.88
0.537596,-3.87
0.537927,-3.86
0.538258,-3.85
0.53859,-3.84
0.538921,-3.83
0.539252,-3.82
0.539584,-3.81
0.539915,-3.8
0.540246,-3.79
0.540577,-3.78
0.540908,-3.77
0.541239,-3.76
0.54157,-3.75
0.541901,-3.74
0.542232,-3.73
0.542563,-3.72
0.542894,-3.71
0.543225,-3.7
0.543556,-3.69
0.543887,-3.68
0.544218,-3.67
0.544548,-3.66
0.544879,-3.65
0.54521,-3.64
0.54554,-3.63
0.545871,-3.62
0.546201,-3.61
0.546532,-3.6
0.546862,-3.59
0.547192,-3.58
0.547523,-3.57
0.547853,-3.56
0.548183,-3.55
0.548514,-3.54
0.548844,-3.53
0.549174,-3.52
0.549504,-3.51
0.549834,-3.5
0.550164,-3.49
0.550494,-3.48
0.550824,-3.47
0.551154,-3.46
0.551484,-3.45
0.551813,-3.44
0.552143,-3.43
0.552473,-3.42
0.552802,-3.41
0.553132,-3.4
0.553462,-3.39
0.553791,-3.38
0.55412,-3.37
0.55445,-3.36
0.554779,-3.35
0.555109,-3.34
0.555438,-3.33
0.555767,-3.32
0.556096,-3.31
0.556425,-3.3
0.556754,-3.29
0.557083,-3.28
0.557412,-3.27
0.557741,-3.26
0.55807,-3.25
0.558399,-3.24
0.558728,-3.23
0.559056,-3.22
0.559385,-3.21
0.559714,-3.2
0.560042,-3.19
0.560371,-3.18
0.560699,-3.17
0.561028,-3.16
0.561356,-3.15
0.561684,-3.14
0.562012,-3.13
0.562341,-3.12
0.562669,-3.11
0.562997,-3.1
0.563325,-3.09
0.563653,-3.08
0.563981,-3.07
0.564309,-3.06
0.564636,-3.05
0.564964,-3.04
0.565292,-3.03
0.565619,-3.02
0.565947,-3.01
0.566274,-3
0.566602,-2.99
0.566929,-2.98
0.567257,-2.97
0.567584,-2.96
0.567911,-2.95
0.568238,-2.94
0.568565,-2.93
0.568892,-2.92
0.569219,-2.91
0.569546,-2.9
0.569873,-2.89
0.5702,-2.88
0.570527,-2.87
0.570853,-2.86
0.57118,-2.85
0.571506,-2.84
0.571833,-2.83
0.572159,-2.82
0.572486,-2.81
0.572812,-2.8
0.573138,-2.79
0.573464,-2.78
0.57379,-2.77
0.574117,-2.76
0.574443,-2.75
0.574768,-2.74
0.575094,-2.73
0.57542,-2.72
0.575746,-2.71
0.576071,-2.7
0.576397,-2.69
0.576723,-2.68
0.577048,-2.67
0.577373,-2.66
0.577699,-2.65
0.578024,-2.64
0.578349,-2.63
0.578674,-2.62
0.578999,-2.61
0.579324,-2.6
0.579649,-2.59
0.579974,-2.58
0.580299,-2.57
0.580623,-2.56
0.580948,-2.55
0.581273,-2.54
0.581597,-2.53
0.581922,-2.52
0.582246,-2.51
0.58257,-2.5
0.582894,-2.49
0.583219,-2.48
0.583543,-2.47
0.583867,-2.46
0.584191,-2.45
0.584514,-2.44
0.584838,-2.43
0.585162,-2.42
0.585485,-2.41
0.585809,-2.4
0.586133,-2.39
0.586456,-2.38
0.586779,-2.37
0.587102,-2.36
0.587426,-2.35
0.587749,-2.34
0.588072,-2.33
0.588395,-2.32
0.588718,-2.31
0.58904,-2.3
0.589363,-2.29
0.589686,-2.28
0.590008,-2.27
0.590331,-2.26
0.590653,-2.25
0.590976,-2.24
0.591298,-2.23
0.59162,-2.22
0.591942,-2.21
0.592264,-2.2
0.592586,-2.19
0.592908,-2.18
0.59323,-2.17
0.593551,-2.16
0.593873,-2.15
0.594195,-2.14
0.594516,-2.13
0.594837,-2.12
0.595159,-2.11
0.59548,-2.1
0.595801,-2.09
0.596122,-2.08
0.596443,-2.07
0.596764,-2.06
0.597085,-2.05
0.597406,-2.04
0.597726,-2.03
0.598047,-2.02
0.598367,-2.01
0.598688,-2
0.599008,-1.99
0.599328,-1.98
0.599648,-1.97
0.599968,-1.96
0.600288,-1.95
0.600608,-1.94
0.600928,-1.93
0.601248,-1.92
0.601567,-1.91
0.601887,-1.9
0.602206,-1.89
0.602526,-1.88
0.602845,-1.87
0.603164,-1.86
0.603483,-1.85
0.603802,-1.84
0.604121,-1.83
0.60444,-1.82
0.604759,-1.81
0.605077,-1.8
0.605396,-1.79
0.605714,-1.78
0.606033,-1.77
0.606351,-1.76
0.606669,-1.75
0.606987,-1.74
0.607305,-1.73
0.607623,-1.72
0.607941,-1.71
0.608259,-1.7
0.608577,-1.69
0.608894,-1.68
0.609212,-1.67
0.609529,-1.66
0.609846,-1.65
0.610164,-1.64
0.610481,-1.63
0.610798,-1.62
0.611115,-1.61
0.611431,-1.6
0.611748,-1.59
0.612065,-1.58
0.612381,-1.57
0.612698,-1.56
0.613014,-1.55
0.61333,-1.54
0.613647,-1.53
0.613963,-1.52
0.614279,-1.51
0.614594,-1.5
0.61491,-1.49
0.615226,-1.48
0.615542,-1.47
0.615857,-1.46
0.616172,-1.45
0.616488,-1.44
0.616803,-1.43
0.617118,-1.42
0.617433,-1.41
0.617748,-1.4
0.618063,-1.39
0.618377,-1.38
0.618692,-1.37
0.619006,-1.36
0.619321,-1.35
0.619635,-1.34
0.619949,-1.33
0.620263,-1.32
0.620577,-1.31
0.620891,-1.3
0.621205,-1.29
0.621519,-1.28
0.621832,-1.27
0.622146,-1.26
0.622459,-1.25
0.622773,-1.24
0.623086,-1.23
0.623399,-1.22
0.623712,-1.21
0.624025,-1.2
0.624338,-1.19
0.62465,-1.18
0.624963,-1.17
0.625275,-1.16
0.625588,-1.15
0.6259,-1.14
0.626212,-1.13
0.626524,-1.12
0.626836,-1.11
0.627148,-1.1
0.627459,-1.09
0.627771,-1.08
0.628083,-1.07
0.628394,-1.06
0.628705,-1.05
0.629017,-1.04
0.629328,-1.03
0.629639,-1.02
0.629949,-1.01
0.63026,-1
0.630571,-0.99
0.630881,-0.98
0.631192,-0.97
0.631502,-0.96
0.631812,-0.95
0.632123,-0.94
0.632433,-0.93
0.632742,-0.92
0.633052,-0.91
0.633362,-0.9
0.633671,-0.89
0.633981,-0.88
0.63429,-0.87
0.634599,-0.86
0.634909,-0.85
0.635218,-0.84
0.635527,-0.83
0.635835,-0.82
0.636144,-0.81
0.636453,-0.8
0.636761,-0.79
0.637069,-0.78
0.637378,-0.77
0.637686,-0.76
0.637994,-0.75
0.638302,-0.74
0.638609,-0.73
0.638917,-0.72
0.639225,-0.71
0.639532,-0.7
0.639839,-0.69
0.640146,-0.68
0.640454,-0.67
0.640761,-0.66
0.641067,-0.65
0.641374,-0.64
0.641681,-0.63
0.641987,-0.62
0.642294,-0.61
0.6426,-0.6
0.642906,-0.59
0.643212,-0.58
0.643518,-0.57
0.643824,-0.56
0.64413,-0.55
0.644435,-0.54
0.644741,-0.53
0.645046,-0.52
0.645351,-0.51
0.645656,-0.5
0.645961,-0.49
0.646266,-0.48
0.646571,-0.47
0.646876,-0.46
0.64718,-0.45
0.647484,-0.44
0.647789,-0.43
0.648093,-0.42
0.648397,-0.41
0.648701,-0.4
0.649005,-0.39
0.649308,-0.38
0.649612,-0.37
0.649915,-0.36
0.650219,-0.35
0.650522,-0.34
0.650825,-0.33
0.651128,-0.32
0.651431,-0.31
0.651733,-0.3
0.652036,-0.29
0.652338,-0.28
0.652641,-0.27
0.652943,-0.26
0.653245,-0.25
0.653547,-0.24
0.653849,-0.23
0.65415,-0.22
0.654452,-0.21
0.654753,-0.2
0.655055,-0.19
0.655356,-0.18
0.655657,-0.17
0.655958,-0.16
0.656259,-0.15
0.65656,-0.14
0.65686,-0.13
0.657161,-0.12
0.657461,-0.11
0.657761,-0.1
0.658061,-0.09
0.658361,-0.08
0.658661,-0.07
0.658961,-0.06
0.65926,-0.05
0.65956,-0.04
0.659859,-0.03
0.660158,-0.02
0.660457,-0.01
0.660756,0
0.661055,0.01
0.661354,0.02
0.661652,0.03
0.661951,0.04
0.662249,0.05
0.662547,0.06
0.662845,0.07
0.663143,0.08
0.663441,0.09
0.663739,0.1
0.664036,0.11
0.664334,0.12
0.664631,0.13
0.664928,0.14
0.665225,0.15
0.665522,0.16
0.665819,0.17
0.666115,0.18
0.666412,0.19
0.666708,0.2
0.667004,0.21
0.6673,0.22
0.667596,0.23
0.667892,0.24
0.668188,0.25
0.668483,0.26
0.668779,0.27
0.669074,0.28
0.669369,0.29
0.669664,0.3
0.669959,0.31
0.670254,0.32
0.670548,0.33
0.670843,0.34
0.671137,0.35
0.671432,0.36
0.671726,0.37
0.67202,0.38
0.672313,0.39
0.672607,0.4
0.672901,0.41
0.673194,0.42
0.673487,0.43
0.67378,0.44
0.674073,0.45
0.674366,0.46
0.674659,0.47
0.674952,0.48
0.675244,0.49
0.675536,0.5
0.675829,0.51
0.676121,0.52
0.676412,0.53
0.676704,0.54
0.676996,0.55
0.677287,0.56
0.677579,0.57
0.67787,0.58
0.678161,0.59
0.678452,0.6
0.678743,0.61
0.679033,0.62
0.679324,0.63
0.679614,0.64
0.679905,0.65
0.680195,0.66
0.680485,0.67
0.680774,0.68
0.681064,0.69
0.681354,0.7
0.681643,0.71
0.681932,0.72
0.682222,0.73
0.682511,0.74
0.682799,0.75
0.683088,0.76
0.683377,0.77
0.683665,0.78
0.683953,0.79
0.684242,0.8
0.68453,0.81
0.684817,0.82
0.685105,0.83
0.685393,0.84
0.68568,0.85
0.685967,0.86
0.686255,0.87
0.686542,0.88
0.686828,0.89
0.687115,0.9
0.687402,0.91
0.687688,0.92
0.687974,0.93
0.688261,0.94
0.688547,0.95
0.688832,0.96
0.689118,0.97
0.689404,0.98
0.689689,0.99
0.689974,1
0.69026,1.01
0.690545,1.02
0.690829,1.03
0.691114,1.04
0.691399,1.05
0.691683,1.06
0.691967,1.07
0.692252,1.08
0.692536,1.09
0.692819,1.1
0.693103,1.11
0.693387,1.12
0.69367,1.13
0.693953,1.14
0.694236,1.15
0.694519,1.16
0.694802,1.17
0.695085,1.18
0.695367,1.19
0.69565,1.2
0.695932,1.21
0.696214,1.22
0.696496,1.23
0.696778,1.24
0.697059,1.25
0.697341,1.26
0.697622,1.27
0.697903,1.28
0.698184,1.29
0.698465,1.3
0.698746,1.31
0.699027,1.32
0.699307,1.33
0.699587,1.34
0.699867,1.35
0.700147,1.36
0.700427,1.37
0.700707,1.38
0.700987,1.39
0.701266,1.4
0.701545,1.41
0.701824,1.42
0.702103,1.43
0.702382,1.44
0.702661,1.45
0.702939,1.46
0.703217,1.47
0.703496,1.48
0.703774,1.49
0.704052,1.5
0.704329,1.51
0.704607,1.52
0.704884,1.53
0.705162,1.54
0.705439,1.55
0.705716,1.56
0.705993,1.57
0.706269,1.58
0.706546,1.59
0.706822,1.6
0.707098,1.61
0.707375,1.62
0.70765,1.63
0.707926,1.64
0.708202,1.65
0.708477,1.66
0.708753,1.67
0.709028,1.68
0.709303,1.69
0.709578,1.7
0.709852,1.71
0.710127,1.72
0.710401,1.73
0.710675,1.74
0.71095,1.75
0.711223,1.76
0.711497,1.77
0.711771,1.78
0.712044,1.79
0.712318,1.8
0.712591,1.81
0.712864,1.82
0.713137,1.83
0.713409,1.84
0.713682,1.85
0.713954,1.86
0.714226,1.87
0.714498,1.88
0.71477,1.89
0.715042,1.9
0.715314,1.91
0.715585,1.92
0.715856,1.93
0.716128,1.94
0.716399,1.95
0.716669,1.96
0.71694,1.97
0.717211,1.98
0.717481,1.99
0.717751,2
0.718021,2.01
0.718291,2.02
0.718561,2.03
0.71883,2.04
0.7191,2.05
0.719369,2.06
0.719638,2.07
0.719907,2.08
0.720176,2.09
0.720444,2.1
0.720713,2.11
0.720981,2.12
0.721249,2.13
0.721517,2.14
0.721785,2.15
0.722053,2.16
0.72232,2.17
0.722588,2.18
0.722855,2.19
0.723122,2.2
0.723389,2.21
0.723655,2.22
0.723922,2.23
0.724188,2.24
0.724455,2.25
0.724721,2.26
0.724987,2.27
0.725252,2.28
0.725518,2.29
0.725783,2.3
0.726049,2.31
0.726314,2.32
0.726579,2.33
0.726844,2.34
0.727108,2.35
0.727373,2.36
0.727637,2.37
0.727901,2.38
0.728165,2.39
0.728429,2.4
0.728693,2.41
0.728956,2.42
0.72922,2.43
0.729483,2.44
0.729746,2.45
0.730009,2.46
0.730271,2.47
0.730534,2.48
0.730796,2.49
0.731059,2.5
0.731321,2.51
0.731583,2.52
0.731844,2.53
0.732106,2.54
0.732367,2.55
0.732629,2.56
0.73289,2.57
0.733151,2.58
0.733411,2.59
0.733672,2.6
0.733932,2.61
0.734193,2.62
0.734453,2.63
0.734713,2.64
0.734973,2.65
0.735232,2.66
0.735492,2.67
0.735751,2.68
0.73601,2.69
0.736269,2.7
0.736528,2.71
0.736787,2.72
0.737045,2.73
0.737303,2.74
0.737562,2.75
0.73782,2.76
0.738077,2.77
0.738335,2.78
0.738593,2.79
0.73885,2.8
0.739107,2.81
0.739364,2.82
0.739621,2.83
0.739878,2.84
0.740134,2.85
0.740391,2.86
0.740647,2.87
0.740903,2.88
0.741159,2.89
0.741414,2.9
0.74167,2.91
0.741925,2.92
0.742181,2.93
0.742436,2.94
0.742691,2.95
0.742945,2.96
0.7432,2.97
0.743454,2.98
0.743708,2.99
0.743962,3
0.744216,3.01
0.74447,3.02
0.744724,3.03
0.744977,3.04
0.74523,3.05
0.745483,3.06
0.745736,3.07
0.745989,3.08
0.746242,3.09
0.746494,3.1
0.746746,3.11
0.746998,3.12
0.74725,3.13
0.747502,3.14
0.747754,3.15
0.748005,3.16
0.748256,3.17
0.748507,3.18
0.748758,3.19
0.749009,3.2
0.749259,3.21
0.74951,3.22
0.74976,3.23
0.75001,3.24
0.75026,3.25
0.75051,3.26
0.750759,3.27
0.751009,3.28
0.751258,3.29
0.751507,3.3
0.751756,3.31
0.752005,3.32
0.752253,3.33
0.752502,3.34
0.75275,3.35
0.752998,3.36
0.753246,3.37
0.753494,3.38
0.753741,3.39
0.753989,3.4
0.754236,3.41
0.754483,3.42
0.75473,3.43
0.754977,3.44
0.755223,3.45
0.75547,3.46
0.755716,3.47
0.755962,3.48
0.756208,3.49
0.756454,3.5
0.756699,3.51
0.756944,3.52
0.75719,3.53
0.757435,3.54
0.75768,3.55
0.757924,3.56
0.758169,3.57
0.758413,3.58
0.758657,3.59
0.758902,3.6
0.759145,3.61
0.759389,3.62
0.759633,3.63
0.759876,3.64
0.760119,3.65
0.760362,3.66
0.760605,3.67
0.760848,3.68
0.76109,3.69
0.761333,3.7
0.761575,3.71
0.761817,3.72
0.762059,3.73
0.7623,3.74
0.762542,3.75
0.762783,3.76
0.763024,3.77
0.763265,3.78
0.763506,3.79
0.763747,3.8
0.763988,3.81
0.764228,3.82
0.764468,3.83
0.764708,3.84
0.764948,3.85
0.765187,3.86
0.765427,3.87
0.765666,3.88
0.765905,3.89
0.766144,3.9
0.766383,3.91
0.766622,3.92
0.76686,3.93
0.767099,3.94
0.767337,3.95
0.767575,3.96
0.767812,3.97
0.76805,3.98
0.768288,3.99
0.768525,4
0.768762,4.01
0.768999,4.02
0.769236,4.03
0.769472,4.04
0.769709,4.05
0.769945,4.06
0.770181,4.07
0.770417,4.08
0.770653,4.09
0.770888,4.1
0.771124,4.11
0.771359,4.12
0.771594,4.13
0.771829,4.14
0.772064,4.15
0.772298,4.16
0.772532,4.17
0.772767,4.18
0.773001,4.19
0.773235,4.2
0.773468,4.21
0.773702,4.22
0.773935,4.23
0.774168,4.24
0.774401,4.25
0.774634,4.26
0.774867,4.27
0.7751,4.28
0.775332,4.29
0.775564,4.3
0.775796,4.31
0.776028,4.32
0.77626,4.33
0.776491,4.34
0.776722,4.35
0.776953,4.36
0.777184,4.37
0.777415,4.38
0.777646,4.39
0.777876,4.4
0.778107,4.41
0.778337,4.42
0.778567,4.43
0.778796,4.44
0.779026,4.45
0.779256,4.46
0.779485,4.47
0.779714,4.48
0.779943,4.49
0.780172,4.5
0.7804,4.51
0.780629,4.52
0.780857,4.53
0.781085,4.54
0.781313,4.55
0.781541,4.56
0.781768,4.57
0.781996,4.58
0.782223,4.59
0.78245,4.6
0.782677,4.61
0.782903,4.62
0.78313,4.63
0.783356,4.64
0.783582,4.65
0.783808,4.66
0.784034,4.67
0.78426,4.68
0.784486,4.69
0.784711,4.7
0.784936,4.71
0.785161,4.72
0.785386,4.73
0.78561,4.74
0.785835,4.75
0.786059,4.76
0.786283,4.77
0.786507,4.78
0.786731,4.79
0.786955,4.8
0.787178,4.81
0.787402,4.82
0.787625,4.83
0.787848,4.84
0.78807,4.85
0.788293,4.86
0.788515,4.87
0.788738,4.88
0.78896,4.89
0.789182,4.9
0.789403,4.91
0.789625,4.92
0.789846,4.93
0.790068,4.94
0.790289,4.95
0.79051,4.96
0.79073,4.97
0.790951,4.98
0.791171,4.99
0.791391,5
0.791612,5.01
0.791831,5.02
0.792051,5.03
0.792271,5.04
0.79249,5.05
0.792709,5.06
0.792928,5.07
0.793147,5.08
0.793366,5.09
0.793584,5.1
0.793802,5.11
0.794021,5.12
0.794239,5.13
0.794456,5.14
0.794674,5.15
0.794892,5.16
0.795109,5.17
0.795326,5.18
0.795543,5.19
0.79576,5.2
0.795976,5.21
0.796193,5.22
0.796409,5.23
0.796625,5.24
0.796841,5.25
0.797057,5.26
0.797272,5.27
0.797488,5.28
0.797703,5.29
0.797918,5.3
0.798133,5.31
0.798348,5.32
0.798562,5.33
0.798777,5.34
0.798991,5.35
0.799205,5.36
0.799419,5.37
0.799633,5.38
0.799846,5.39
0.80006,5.4
0.800273,5.41
0.800486,5.42
0.800699,5.43
0.800911,5.44
0.801124,5.45
0.801336,5.46
0.801548,5.47
0.80176,5.48
0.801972,5.49
0.802184,5.5
0.802395,5.51
0.802607,5.52
0.802818,5.53
0.803029,5.54
0.80324,5.55
0.80345,5.56
0.803661,5.57
0.803871,5.58
0.804081,5.59
0.804291,5.6
0.804501,5.61
0.804711,5.62
0.80492,5.63
0.805129,5.64
0.805338,5.65
0.805547,5.66
0.805756,5.67
0.805965,5.68
0.806173,5.69
0.806381,5.7
0.80659,5.71
0.806797,5.72
0.807005,5.73
0.807213,5.74
0.80742,5.75
0.807627,5.76
0.807834,5.77
0.808041,5.78
0.808248,5.79
0.808455,5.8
0.808661,5.81
0.808867,5.82
0.809073,5.83
0.809279,5.84
0.809485,5.85
0.80969,5.86
0.809896,5.87
0.810101,5.88
0.810306,5.89
0.810511,5.9
0.810716,5.91
0.81092,5.92
0.811124,5.93
0.811329,5.94
0.811533,5.95
0.811737,5.96
0.81194,5.97
0.812144,5.98
0.812347,5.99
0.81255,6
0.812753,6.01
0.812956,6.02
0.813159,6.03
0.813361,6.04
0.813564,6.05
0.813766,6.06
0.813968,6.07
0.814169,6.08
0.814371,6.09
0.814573,6.1
0.814774,6.11
0.814975,6.12
0.815176,6.13
0.815377,6.14
0.815577,6.15
0.815778,6.16
0.815978,6.17
0.816178,6.18
0.816378,6.19
0.816578,6.2
0.816778,6.21
0.816977,6.22
0.817176,6.23
0.817376,6.24
0.817574,6.25
0.817773,6.26
0.817972,6.27
0.81817,6.28
0.818369,6.29
0.818567,6.3
0.818765,6.31
0.818962,6.32
0.81916,6.33
0.819357,6.34
0.819555,6.35
0.819752,6.36
0.819949,6.37
0.820145,6.38
0.820342,6.39
0.820538,6.4
0.820735,6.41
0.820931,6.42
0.821127,6.43
0.821322,6.44
0.821518,6.45
0.821714,6.46
0.821909,6.47
0.822104,6.48
0.822299,6.49
0.822493,6.5
0.822688,6.51
0.822882,6.52
0.823077,6.53
0.823271,6.54
0.823465,6.55
0.823658,6.56
0.823852,6.57
0.824045,6.58
0.824239,6.59
0.824432,6.6
0.824625,6.61
0.824817,6.62
0.82501,6.63
0.825202,6.64
0.825395,6.65
0.825587,6.66
0.825779,6.67
0.82597,6.68
0.826162,6.69
0.826353,6.7
0.826545,6.71
0.826736,6.72
0.826927,6.73
0.827117,6.74
0.827308,6.75
